day,rainfall_mm,recharge_true_mm,sy_true,h_true_m,h_with_pumping_m,h_observed_m
919,7.453199026420138,0.2868516655265712,0.3343377475200873,0.1251683340034488,0.12438746562476623,0.12517242482850138
920,35.19830223480989,0.5335195034044622,0.3185053561543846,0.1265880082306429,0.12590606821257588,0.11551555619179503
921,87.10867899733762,1.1927437633249391,0.27704738853737826,0.12776801339459407,0.12717238647977286,0.13975514722403448
922,18.423661903942108,1.2381509132070758,0.2699546330420107,0.1309916861134003,0.13047138569053962,0.10118327180073793
923,0.0,1.1527962309436544,0.2720310311574826,0.13594072893288187,0.1354861819477012,0.07575662150166979
924,20.860984131757327,1.22112621849756,0.2637111022008527,0.1381921520029917,0.1377950134293434,0.1255270731587119
925,15.773522768710905,1.2426467242125414,0.25794566417860354,0.14172004980110783,0.14137304234003906,0.1208037179213616
926,0.0,1.156982113235427,0.26002415523522127,0.14765644286973123,0.14735321823972056,0.1833500124514665
927,0.0,1.0772229824168111,0.26206276672642964,0.15122461209832536,0.15095963085102493,0.1548773617491023
928,6.991413291324033,1.0359913730703254,0.2605850557673028,0.15591660331388013,0.15568503058107813,0.13711696865414463
929,0.0,0.9645730075602442,0.2625673422710829,0.1592883924176336,0.15908600738620718,0.13698185213495617
930,11.376205068796235,0.967391550097261,0.25886293551173345,0.161445946894059,0.16126906413167666,0.17243189316010088
931,0.0,0.9007022656957392,0.26081328664458125,0.16410957598570286,0.16395497701304038,0.1485307565756968
932,7.75551225945306,0.8779624618441643,0.2588745117457768,0.16679939919145556,0.16666427292631242,0.1562182529230663
933,14.87360724935547,0.9156928761964178,0.25339555455919727,0.16892684813311917,0.16880873902573595,0.1682013441806217
934,0.0,0.8525675546666085,0.2553218383365306,0.1708512017469062,0.1707479645901581,0.1737552236122447
935,14.054479066887415,0.8852676487057056,0.25023723262743974,0.17253374180923553,0.17244350234718483,0.175654412935535
936,7.023725540685884,0.8575362919988784,0.24865413800309624,0.17370431871392564,0.17362543929150817,
937,6.748106355372791,0.8294358951128824,0.2471948027729663,0.17637361151525593,0.17630466111394436,0.20366129219705512
938,0.0,0.7722232164034485,0.24908091438116803,0.1792192180479565,0.1791589461398054,0.21453252501151263
939,0.0,0.7189882944165757,0.2509404085283763,0.18215071245538178,0.18209802618314255,0.15039973844457816
940,0.0,0.6694136841208154,0.25277511537043673,0.182277548083379,0.1822314923392349,0.23515715538002435
941,0.0,0.6232661655094371,0.25458674845319146,0.18479828591669267,0.18475802594814997,0.18874063454460158
942,4.1886091801502126,0.5901357301849045,0.2542875117282088,0.18628333691106647,0.1862481431309356,0.2125453487773385
943,12.281504586490078,0.6262583375131487,0.24995988860372031,0.18622204635975134,0.1861912810790561,0.17282694636770193
944,0.0,0.5830858285378123,0.25175143151798923,0.18787220657649176,0.18784531241546437,0.19579156212790425
945,5.872808404695524,0.5666621484962753,0.25059835838988964,0.19004155758605076,0.19001804734989186,0.19576817570476296
946,0.0,0.5275714363954328,0.2523621441080873,0.1918530070040234,0.19183245483748312,0.1955550699312118
947,0.0,0.49120212806277586,0.2541077451721187,0.19368760238965327,0.1936696360482918,0.21218392070455536
948,0.0,0.4573400187506594,0.255836415181494,0.19557554547272374,0.19555983956941642,0.20967454711528744
949,3.1667058949624822,0.4271917689170629,0.2559666581184713,0.197259251747672,0.19724552185094982,0.17861721885624676
950,0.0,0.3977423558345991,0.25766552929638864,0.19788444065241734,0.19787243812893532,0.1970039938687557
951,5.283929689377428,0.38921700858675157,0.2567181729559933,0.19633442604838186,0.19632393355549144,0.21239318865163395
952,0.0,0.3623854699228654,0.25839936569095473,0.19608764800252204,0.196078475548851,0.21131679328074704
953,20.199639952536092,0.4797315213966974,0.250039411475385,0.19684422989273767,0.10963252113894806,0.10441313625003505
954,4.603708575376566,0.45993093413489516,0.24946752265476418,0.19728775954433564,-0.08888721263774067,-0.0929994190248288
955,0.0,0.4282245740075033,0.25118163494176793,0.19880935350005374,-0.26682713529990504,-0.26840135461212605
956,0.638778178011035,0.39870396221299714,0.2525615978338689,0.20029696513808987,-0.4130692116198175,-0.4336509994903921
957,15.713532701030816,0.4764235513139441,0.24644304325901048,0.2009014764044372,-0.518394959056341,-0.5426395589067318
958,0.0,0.4435802360028229,0.2481648333770119,0.203689355557048,-0.5725188791495058,-0.5396264350231643
959,0.0,0.4130010475545547,0.24987133390078917,0.2034628177970196,-0.5461236187432642,-0.5525201972290872
960,0.0,0.3845299033568171,0.2515635988524676,0.205009416896394,-0.44020631257507903,-0.436792641646327
961,0.0,0.3580214806987173,0.2532426095928169,0.20502034320700008,-0.35045547968460106,-0.36390983532737703
962,0.0,0.3333404750130978,0.25490927983032347,0.20460852415564693,-0.2736941072920049,-0.24623853837430226
963,0.0,0.31035769726711593,0.25656445867895705,0.20546197958211349,-0.20646302486799784,-0.16991034152186657
964,10.690598161608536,0.3526025926216877,0.2528954608944636,0.20500872345362517,-0.1498142006191022,-0.1527059034899117
965,0.0,0.32829515001719367,0.25455960846947223,0.20621723106135176,-0.09947446749964158,-0.08767957022780426
966,9.61348615323686,0.36039033039684676,0.2514330605580522,0.20528951045420607,-0.05812177633336732,-0.0717148889710845
967,0.0,0.3355460227977394,0.25310083356945107,0.20571199187660322,-0.021308023541404875,0.015498929758339282
968,0.0,0.31241441270469267,0.2547570407758034,0.20514624248366012,0.009454185743192246,0.029477024991505014
969,0.0,0.29087743151243084,0.2564024794915596,0.20509235618881716,0.03637422967894916,0.021081856185747566
970,0.0,0.27082007943916586,0.2580378895312792,0.20480993945716452,0.059321000242628784,0.08578446899922887
971,16.90739620884837,0.36723490939903664,0.25126780888155453,0.20368745647570713,0.0782064315568622,0.08691152699884315
972,0.0,0.3419051491172398,0.25293876145611316,0.20476682674509122,0.09652225783227845,0.10629637723874212
973,0.0,0.3183351585322157,0.25459792903537926,0.20383048000752296,0.11043749579283924,0.11908243152756111
974,0.0,0.2963900175805256,0.2562461240441695,0.20306258269077196,0.12246861396549776,0.11058316477191563
975,4.600350320358298,0.28920069422501904,0.2555905492311029,0.20407668241231902,0.1345148478636345,0.12523418575717826
976,0.0,0.26926269929463276,0.25722518058075017,0.20514253930341536,0.1450916117544743,0.15901578970217206
977,0.0,0.2507004772758692,0.25885053081938814,0.2058130694729209,0.15396308811821388,0.1544331589606935
978,0.0,0.233417883245596,0.26046723976101094,0.2060745591579831,0.16129728676400093,0.14378106793364834
979,0.0,0.21732670320727365,0.2620759031126146,0.2082006095343981,0.16952414785011857,0.2115911299606128
980,0.0,0.20234480439207536,0.2636770755148106,0.20676145206844626,0.17334842658022523,0.170586124590925
981,0.0,0.18839571603595245,0.26527127337282863,0.2057340528973615,0.17686286192826095,0.16709469414735087
982,0.0,0.17540823905676362,0.266858977492357,0.20440430539631083,0.17945300040932607,0.16690936612186996
983,21.54000065068563,0.3167355342719338,0.25774734493415014,0.2049210495711405,0.03560639637054501,0.050815165415563454
984,13.635788333750119,0.3829123582635805,0.2526209069464069,0.2053963147822459,-0.08625081477838116,-0.06535750152433376
985,0.0,0.35650831777023745,0.254299161105292,0.20697907792317558,-0.1658372594160417,-0.1595293583474617
986,9.560957445730438,0.38618954641169567,0.2512117771556326,0.20830186973344003,-0.19172425617560712,-0.17295575417968562
987,3.4857867140461325,0.3635866224271222,0.2511506771098231,0.2085560421201121,-0.12561572226942694,-0.15421863893952714
988,0.0,0.3385219713401934,0.2528199380954932,0.20812554846694142,-0.07104770787055872,-0.07711041199009983
989,0.0,0.31518520762688595,0.2544775306993067,0.20741545523137406,-0.025823725984712623,-0.03387117422002051
990,0.0,0.29345721553467796,0.256124259307074,0.2098126097696386,0.014938631963467843,0.016392165567542902
991,17.661384971084498,0.39455079974639856,0.24899084222140494,0.21086113117738073,0.048032080313987285,0.05913850245849363
992,0.0,0.36735156434632704,0.2506745180035781,0.21196895717389336,0.07590699530718077,0.03643806137265032
993,1.21576307121272,0.3420273686289125,0.2517376501522862,0.21202023430738443,0.09831786760938328,0.1621432927999385
994,0.0,0.3184489525704878,0.2533968746285714,0.21210540089535893,0.11708181655941789,0.10102869952308396
995,0.0,0.29649596697411285,0.2550451226120585,0.2119425018825367,0.1325236366069429,0.14069539409037995
996,3.4150693104027954,0.27949107890992486,0.2549773334963121,0.21170652811662083,0.14532494565798934,0.16313826907868897
997,0.0,0.26022374083235095,0.25660744536672825,0.20932563698818618,0.15383694091231837,0.1721017860810874
998,6.278263167103583,0.26941243450879376,0.25510302000043084,0.20921690210111202,0.16282995119741123,0.1688605407527954
999,0.0,0.2508398901605855,0.25672843994551114,0.20882977661343882,0.17004842223244276,0.11302764657549744
1000,3.8687238324519115,0.2407364194452101,0.2564144462390078,0.20903764717221582,0.17661208881079504,0.15602372440332077
1001,0.0,0.22413879077208596,0.2580265156343938,0.20912615519413036,0.1820123253536758,0.19831321876362043
1002,0.0,0.20868728557575675,0.25963085927718177,0.20978790813842033,-0.016240510436370863,-0.03358555902680523
1003,0.0,0.1943009641970513,0.2612280097592803,0.2095151039142297,-0.16166808661220125,-0.1817361271379334
1004,0.0,0.18088535634141664,0.26281845243745094,0.20999375854292376,-0.21257613368236503,-0.2586752401043704
1005,0.0,0.16841490509613208,0.264402659889999,0.20705659884596653,-0.1482597443716807,-0.12292836708118625
1006,0.0,0.15679019669653385,0.2659810549883473,0.20554260249954764,-0.09322536832020198,-0.08209481765659919
1007,0.0,0.1459815163666153,0.26755404574653063,0.20681581109756936,-0.04440473468054908,-0.061384225622341526
1008,1.9359790242441959,0.13591795641370913,0.2681540152126154,0.2050938282030306,-0.0061473500817342186,-0.007966091858098967
1009,0.0,0.12647056742905435,0.2697172504963299,0.20428191955960182,0.026656807681196132,0.025436215561253372
1010,3.8084812149762706,0.12444226137859807,0.26937523101953104,0.20442201404811017,0.05506261617294704,0.03347926444516618
1011,1.2444978169459053,0.11586355779181207,0.270310913889954,0.20296515061183723,0.07737279610919243,0.07259090905270227
1012,0.0,0.10787624618404223,0.271864852013046,0.20308733005971596,0.09747944060505119,0.10322438794415462
1013,1.6945633132334916,0.10043955763614984,0.27256779013524735,0.2010264379672578,0.11222252664397732,
1014,3.827268978594203,0.10036122674514587,0.2722043362593228,0.19846229345566072,0.12378811472590526,0.1497014047870489
1015,0.0,0.0934426027478412,0.27375105756069673,0.19649522780603831,0.13370218811580206,0.1348431520594072
1016,7.448418237859495,0.12381181741474784,0.27158875435047436,0.19418622577541583,0.14138362482959316,0.13266859974382283
1017,1.5815446253440357,0.11527657488238206,0.2723556203252435,0.19363931503639448,0.14923737474438165,0.15779627168602328
1018,0.0,0.10732972824474957,0.27390928518936586,0.19276243668670368,0.15542440011503364,0.1433152304069987
1019,0.0,0.09993071512443391,0.2754592505469281,0.19250474616152127,-0.0375083498784541,-0.0620763871936966
1020,0.0,0.09301134236813824,0.27700575621811213,0.1908551065383153,-0.17955946138880502,-0.1562431131214836
1021,0.0,0.0865582619108135,0.2785490353490675,0.19276536241885936,-0.22666787590791376,-0.23386112645802168
1022,3.639124665866597,0.08585481088713885,0.2782724004215778,0.1920026617239523,-0.16110219598469863,-0.15826442429135107
1023,0.0,0.0799362188755427,0.27981236853101554,0.1912912589681604,-0.10597440249192436,-0.09257231252416259
1024,0.0,0.07442563814529198,0.28134958135008825,0.1910621407415708,-0.05919472734958728,-0.08094476950028916
1025,0.0,0.06929494153280127,0.2828842288208546,0.19011376111373177,-0.02056826097224764,-0.007346849108182738
1026,0.7376992628470853,0.06451065371266827,0.28404763451628745,0.18876263018387068,0.01139712191195096,0.02079727811590664
1027,7.006733116577067,0.09321696522269818,0.28209087644061026,0.18811772767255658,0.03880010066365081,0.037226196733226295
1028,0.0,0.0867908467558186,0.28363427186398815,0.188412366738719,0.0627071741218672,0.0709837455399461
1029,0.0,0.08080772703333831,0.2851746757275048,0.1884280595837552,0.08260127803131943,0.06784977141087671
1030,0.0,0.07523101228248133,0.28671229123364605,0.18869736185210254,0.09960546686402887,0.05587291034585965
1031,0.0,0.07004479541567454,0.2882473136313539,0.18743848634727253,0.1124350696068659,0.1071466471144925
1032,0.0,0.06520459217335009,0.28977991592744057,0.1859559946260234,0.12281314922796478,0.1049608312907863
1033,0.0,0.060626349019927805,0.29131022910195054,0.1872423959128325,0.13408453399524858,
1034,0.0,0.05622954952410093,0.2928383438767126,0.18626241026892162,0.14151054692782133,0.14716735284185603
1035,0.0,0.05231337664342094,0.29436450056503427,0.18598880762916892,0.1483136559286331,0.138081421918095
1036,0.0,0.048707037873327,0.2958888540839709,0.1859625017528351,0.1542449854057208,0.15555688731697115
1037,0.0,0.04530314652591746,0.2974115056572339,0.18660580421054385,0.1599038148689167,0.18732552230043006
1038,0.0,0.04214705905249454,0.29893257918676014,0.1844618717506567,0.16198228335958037,0.1850436112432163
1039,0.0,0.039241557957765155,0.300452199965739,0.18318848501830992,0.16426359386247613,0.1720016384011389
1040,0.5702422650814831,0.036536354032073344,0.3016853470102143,0.18195785761113184,0.16602554816096435,0.17499607582257187
1041,6.038506011115478,0.059151115449706276,0.3001956695623814,0.180856095121804,0.16744314247016476,
1042,1.9469084127183927,0.05507340197319708,0.3007497520570088,0.1777246213987658,0.16643263425954613,0.16417536939524285
1043,0.0,0.05125514556679792,0.30227537962979223,0.1769115225539046,0.16740510923787155,0.17953849688632514
1044,0.0,0.0477217583055572,0.303799240508945,0.17329135608148846,0.1652881619032452,0.1632444689166459
1045,0.0,0.04441966183057388,0.3053214503398603,0.17286907590374828,0.16613139606846783,0.17245409069660658
1046,0.0,0.04132680526029099,0.3068421137424905,0.17267706314329925,0.16700478196464102,0.14502630691396157
1047,0.0,0.03847785018193336,0.3083613526675814,0.1725357844349356,0.1677604311366851,0.13471396779330738
1048,2.221931495268185,0.03579672271113104,0.3087682852813029,0.17058280553718175,0.16656255006120826,
1049,0.0,0.03331859641987737,0.31028494457951283,0.17079087326413184,0.16740631343165246,0.1589809975097095
1050,0.0,0.031012017632771924,0.3118004505883292,0.1691703922702361,0.16632100715169273,0.19320681999683015
1051,0.0,0.028874135341398786,0.3133148876559999,0.16718717426226234,0.1647883384017375,0.18878025455460654
1052,0.0,0.026883632712512918,0.31482832947235617,0.165453566338644,0.16343403613960553,0.14380544289295386
1053,0.0,0.025030349801854274,0.3163408446472571,0.16385465164831273,0.16215444925353448,0.1313383100669015
1054,0.0,0.023304827063478476,0.31785249706078883,0.16327801245056098,0.1618466442570037,0.17802460016205213
1055,0.0,0.02169518498376353,0.31936334465328076,0.1633509527210556,0.16214590961108924,0.1717256251884342
1056,0.0,0.020175590235486304,0.3208734324483985,0.1604920745202354,0.1594775692591517,0.13241221401496203
1057,0.0,0.018784741126821217,0.32238282481896186,0.1592032142079026,0.15834911850281155,0.17982037526360986
1058,2.0922139350535396,0.017482348221237905,0.32284545902554573,0.15935943821835907,0.1586403878645756,0.16244531652616645
1059,0.0,0.016277163730619437,0.32435359760741106,0.1588129867958599,0.1582076283299609,0.18499666566788373
1060,1.0706705875531828,0.015155061308728037,0.3253258398442888,0.158570878543333,0.15806123502552866,0.16522068770727646
1061,0.0,0.014110313508689212,0.3268328950010432,0.15631993743427255,0.15589087452145806,0.174009657929698
1062,0.0,0.01313715684939141,0.32833946357946786,0.15653024802846702,0.1561690244784315,0.16290591413310668
1063,0.0,0.012231517773602112,0.3298455793383547,0.15421866351201757,0.1539145527672762,0.13516161889264933
1064,0.0,0.01138240788747807,0.3313512705422984,0.1536747242163252,0.15341869582741968,0.14906088731420433
1065,0.0,0.010597736327440323,0.33285656941046216,0.1543019594701891,0.15408641089578717,0.14082603393597515
1066,0.0,0.009822703607967744,0.33436148076226613,0.15544163881036618,0.15526016962788572,0.17216521591560247
1067,0.0,0.009141408775950809,0.3358660514666541,0.1552053446639886,0.15505256648422955,0.13541727545408141
1068,0.0,0.008511225465347508,0.33737030707938676,0.15533750456676385,0.15520888100657274,0.12482022478620214
1069,0.0,0.007924485240454115,0.338874269322007,0.15397971355013323,0.15387142550995234,0.16780763716655817
1070,0.8683356986558506,0.007345333824925989,0.33994377413959154,0.15275175558589632,0.15266058783069128,
1071,0.0,0.006838966928889576,0.341447193623056,0.1531790276756044,0.15310227335043872,0.1823004560669177
1072,0.0,0.0063675075591158115,0.34295037737683554,0.15243476827433,0.15237014851856706,0.17450613839726212
1073,3.4250904147316388,0.009446194165532287,0.3427425552665525,0.1515638474571872,0.15150944372977138,0.12161954242080185
1074,0.0,0.008794999797384413,0.3442469527664512,0.1494230307305003,0.14937722783631815,0.13570199274474914
1075,0.0,0.00818869695884905,0.3457510471149306,0.1488520550736959,0.14881349319886616,0.13810339068010435
1076,0.0,0.007624190952659872,0.34725485921040694,0.1487773420005198,0.14874487633204428,0.14854442006348462
1077,0.0,0.007078723280708034,0.34875839857204727,0.14726124142151362,0.14723390815199017,0.10439448034740198
1078,0.0,0.006590735774491604,0.35026169393993456,0.14603815231759318,0.1460151400253389,0.14606447655025764
1079,0.0,0.006119295536413731,0.35176475358770276,0.1469072347565493,0.14688786031113926,0.15266387912562296
1080,0.0,0.005697448311963788,0.3519,0.1463683607202116,0.14635204899784726,0.12757132856177922
1081,4.674608451095266,0.01916215246437778,0.35107227685068454,0.14536411580331302,0.1453503826095905,0.14794301942770027
1082,0.0,0.017841166938595863,0.3519,0.14355489422260573,0.14354333191551613,0.16760418896767196
1083,0.0,0.016611246483012574,0.3519,0.14226824025683737,0.0589701542060892,0.060120973625481466
1084,0.0,0.015430168231217956,0.3519,0.14135410725601213,-0.019554827963105842,0.001812970470778174
1085,0.0,0.014366455324658493,0.3519,0.1420603127330123,-0.0854945954225147,-0.06498587974779631
1086,0.0,0.013376071829070196,0.3519,0.1407803418628236,-0.1379137233350898,-0.129480756533744
1087,0.0,0.012453962618694768,0.3519,0.14190878692361567,-0.16893246367449463,-0.1610338056593785
1088,0.0,0.01159128478435451,0.3519,0.1403059458018242,-0.18149965115692385,-0.18870913785080942
1089,0.0,0.010792213831662055,0.3519,0.1392797684120196,-0.25988403386219616,-0.23483509879726638
1090,0.0,0.010048228609267474,0.3519,0.1394575816288726,-0.3337558145531164,-0.3429506764217834
1091,0.0,0.009355531660046061,0.3519,0.13854865300558994,-0.39750909080660435,-0.41123007709017534
1092,0.0,0.008710587313011477,0.3519,0.13705223346587964,-0.4438516051055027,-0.42950514049338195
1093,0.0,0.008110103636507061,0.3519,0.13625988190586086,-0.46622479266434547,-0.48051988693403297
1094,0.39287597923860723,0.007551015635493967,0.3519,0.1360503416042433,-0.4613321214104395,-0.4525848553398044
1095,0.6088845989921065,0.007030469607171551,0.3519,0.1336758135263162,-0.3742214505810584,-0.35284894291417773
1096,0.0,0.0064978900395872554,0.3519,0.13277887671369515,-0.2992243523172289,-0.2973772321119062
1097,0.0,0.006022454275368127,0.3519,0.1320241108663445,-0.23558820553201007,-0.23323788096457856
1098,0.0,0.005607283018264625,0.3519,0.1309773566591498,-0.18198290931917416,-0.1633684847503333
1099,0.0,0.005203775045331999,0.3519,0.131073760250327,-0.1354822598466754,-0.12015652945819649
1100,3.449105564181807,0.008560157158160797,0.35167972729648816,0.12986462693243056,-0.09727446485966608,
1101,0.0,0.00797004371838048,0.3519,0.12887512972430712,-0.06476849583414612,-0.09072157272144658
1102,0.7397110329618183,0.007420611058797915,0.3519,0.12829104526696505,-0.03687704986940318,-0.009978364834694223
1103,1.1679937985996458,0.0069090547595068,0.3519,0.12839952640706503,-0.012550223463576426,-0.004467739875058654
1104,0.0,0.006394869874528792,0.3519,0.12755599973157783,0.007212938004153631,-0.03413114721918054
1105,0.0,0.005954025321224293,0.3519,0.12845298941039893,0.02565144609584688,-0.0010319660771912868
1106,2.5887024223872857,0.005543571366007226,0.3519,0.1269199258147049,0.03905751905963493,0.03985940626242553
1107,0.0,0.0051614129655223155,0.3519,0.12758759379561255,0.05245397680154986,0.033161611100495744
1108,1.1419829162334443,0.00480559950287959,0.3519,0.1261065015473781,0.06182353796528087,0.07152798922685193
1109,5.9695048152059265,0.029046045946061628,0.35042977061537006,0.12532655870856865,0.0702977244265851,0.0722013547453837
1110,0.0,0.027043692277950896,0.3519,0.12514685902491193,0.07801443526371146,0.08817200740135253
1111,0.0,0.025170902297980243,0.3519,0.1266528150948207,0.08626166244449252,0.06324879227684427
1112,0.0,0.02343569026121586,0.3519,0.1269869057317797,0.09235379811050233,0.1051404844023365
1113,0.0,0.021817853612938906,0.3519,0.12601270593884722,0.0963003630169951,0.1358669390247188
1114,0.0,0.02031379143203835,0.3519,0.12674376167709747,0.10123885279553264,0.08572156918260859
1115,1.8051679645131695,0.018913415117041386,0.3519,0.12595406399800993,0.10404856997490008,0.1307250326066107
1116,0.2593496280509902,0.01760957685256864,0.3519,0.124586594383576,0.10576200918200657,0.1258043592221421
1117,0.0,0.016395621573764174,0.3519,0.12446238752672575,0.10827632234998033,0.12157612532767549
1118,0.0,0.015265352997444116,0.3519,0.12398113814378574,0.11005595849705102,0.1091643762171911
1119,0.0,0.014213001994963455,0.3519,0.12435827862424435,0.11237146221790864,0.08956004290839868
1120,0.0,0.013233197145369495,0.3519,0.12322713818779128,0.1129030899315939,0.09577968432729453
1121,0.0,0.01232093731853906,0.3519,0.12303011098782206,0.11413321214569906,0.12985575395275675
1122,0.0,0.011471566148358007,0.3519,0.12308452237531857,0.11541322540427791,0.1354453641005147
1123,0.0,0.010678658662928516,0.3519,0.1227797442606123,0.11616155394256829,0.14107468264081413
1124,0.0,0.00994250161821667,0.3519,0.12216720772663514,0.11645441376149322,
1125,0.0,0.009257093193868554,0.3519,0.1208870070837837,0.11595305405422456,0.1344831604663464
1126,0.0,0.008618934921062449,0.3519,0.12121262987323501,0.11694902801399712,0.10872380706021334
1127,0.0,0.008022631344067893,0.3519,0.12076828379286858,0.11708197880326358,0.09339380555168032
1128,3.6555518017470856,0.012894298057392084,0.3515786712481551,0.12068354438944824,0.11749467704162134,
1129,0.0,0.011993903597919152,0.3519,0.11976602385411049,0.11700602072877915,0.12748731968253452
1130,0.0,0.011167077223380683,0.3519,0.11921428869809679,0.11682423432564769,0.11901828811142762
1131,0.0,0.010397249960770301,0.3519,0.11761272292935052,0.11554197118143916,0.08561379621422549
1132,0.0,0.009680492449752338,0.3519,0.11713973064553372,0.11534471962508591,0.10541983025340654
1133,0.0,0.009013146209170217,0.3519,0.117346751530083,0.11578999162665804,0.0867292082381833
1134,0.0,0.008391804963388797,0.3519,0.1168786238638809,0.11552783322925898,0.11892754291386064
1135,3.4748983398038176,0.011741453372453197,0.3516684215567843,0.11717747068484215,0.11600483626915704,0.09548779594355822
1136,0.0,0.010932030214721446,0.3519,0.11693788166599683,0.11591942724637341,0.11306989862442476
1137,0.9273169750026204,0.010178406439526916,0.3519,0.11774811461719661,0.11686316004036432,0.12380842770308943
1138,0.0,0.009476735392543255,0.3519,0.11699824855642935,0.11622894678158643,0.11947104282540495
1139,0.0,0.008823435597100816,0.3519,0.1148015572814465,0.11413249781512383,0.14200468614574543
1140,0.3937182685278501,0.008204816660398686,0.3519,0.11468511142573637,0.1141029804417774,0.09250849755539463
1141,1.4116942714202274,0.007639199406792679,0.3519,0.11396981214276593,0.11346310102446272,0.07030186769079808
1142,0.0,0.007112574234401713,0.3519,0.1124473781379814,0.11200613340531282,0.13142400813549995
1143,0.0,0.006622253137533271,0.3519,0.11255661852403893,0.11217222715018237,0.1407427108715974
1144,0.0,0.006165733414135413,0.3519,0.11227698313599743,0.1119419881420094,0.14111769401735982
1145,0.0,0.005740684891478892,0.3519,0.11217845808799272,0.11188640005661633,0.11812339757487925
1146,0.0,0.005344938032465224,0.3519,0.1113015032451505,0.11104678403427272,0.12238260130173718
1147,0.0,0.004976472861852821,0.3519,0.11095723169121872,0.1107349971716358,0.11374808167688656
1148,1.9166786906209061,0.004633408655878321,0.3519,0.11067092630144733,0.11047696540674745,0.0851437393828026
1149,0.0,0.004313994342646749,0.3519,0.11190539360983183,0.11173605138060387,0.10088888216790573
1150,0.0,0.004016599564292111,0.3519,0.11067416602578277,0.11052626866637164,0.12104082218593333
1151,0.8204558689378056,0.0037397063552877794,0.3519,0.1101217150329373,0.10999250528536832,0.09903703598913896
1152,0.0,0.00348190139443104,0.3519,0.10994559345491094,0.10983267483884238,0.14857749458164343
1153,0.0,0.0032418687909542766,0.3519,0.10768097313782525,0.10758226181376804,0.07736265415963904
1154,0.0,0.0030105300371421582,0.3519,0.10554881237640715,0.10546249556732892,0.09738675490691853
1155,4.97824345063614,0.01917305798477054,0.35092046480367434,0.10719544175792224,0.10711994181626916,0.12993055310276586
1156,3.9732513014282502,0.025905024855043934,0.3504467916653877,0.10494698207270091,0.10488092540968244,0.0933354105801169
1157,0.0,0.024119204449839005,0.3519,0.10507109630132887,0.10501328650629224,0.08297378700417199
1158,0.0,0.02245649353931674,0.3519,0.10376605535251819,0.10371544992517016,0.07714180057009823
1159,3.4446727497427796,0.024588094996541607,0.3516899576726269,0.10254787995890761,0.10250357015838975,0.08857985703205364
1160,0.0,0.022893060075106608,0.3519,0.10012252977794865,0.10008372316234401,0.1309029160873823
1161,0.0,0.021314876149459944,0.3519,0.09878623414091971,0.09875223943037727,0.10755323658580299
1162,0.0,0.01984548783676315,0.3519,0.09913725241876642,0.09910746636652797,0.11006401065904575
1163,0.0,0.018477395069879075,0.3519,0.09730921856394238,0.0972831145633852,0.08752847725710358
1164,0.0,0.017203614815451015,0.3519,0.0974706068680029,0.09744772506142405,0.11496911956385807
1165,0.0,0.01601764543103113,0.3519,0.0973454393773151,0.09732537806448058,0.1001022579035364
1166,5.267344443868392,0.033675824473528106,0.35078316569030255,0.09892253208543887,0.09890494025766894,0.08112789775766259
1167,0.0,0.03135430674314783,0.3519,0.09804938766786,0.09803395851727574,0.08963537707316663
1168,0.0,0.029192827991967804,0.3519,0.09891165481630279,0.09889812009037442,0.10359982431443591
1169,0.0,0.02718035557762295,0.3519,0.09938892323443364,0.0993770483236291,0.12344645632776284
1170,0.0,0.025306617417445363,0.3519,0.09868254906305636,0.09867212872459084,0.09816643196916999
1171,0.0,0.023562049557592918,0.3519,0.09659809455846517,0.0965889491922524,0.10725014510496458
1172,0.0,0.0219377473566164,0.3519,0.09769150112782711,0.09768347353202418,0.13874049996023224
1173,0.0,0.020425420034295847,0.3519,0.09590099557271446,0.09589394811599178,0.08058681990024155
1174,0.0,0.019017348353753724,0.3519,0.09500611789324911,0.09499993004932207,0.07085645128014505
1175,0.0,0.017706345220845663,0.3519,0.09546830575442174,0.09546287195163795,0.11580211982246727
1176,0.0,0.016485718999719606,0.3519,0.09615723620598268,0.09615246395102942,0.10559516922416602
1177,3.452142524578533,0.019090741824728044,0.3516834741086231,0.09487785106678773,0.09487365930700267,0.09358964472432264
1178,0.0,0.017774679149943136,0.3519,0.09442574400077351,0.09442206169423119,0.10038607759085538
1179,0.0,0.016549342177693195,0.3519,0.09374554743588684,0.09374231230248731,0.08783740146241152
1180,0.0,0.015408476530236052,0.3519,0.09450540681131078,0.09450256424161058,0.10551098539060427
1181,13.949147226423996,0.1049510111127122,0.34647790189234434,0.09658129967183934,0.09657880177340522,0.09055426610430631
1182,0.0,0.0977159801393496,0.34802675988241405,0.0945714145869547,0.09456921935065785,0.11126249340466215
1183,0.0,0.09097971209004592,0.349572249738459,0.09529575188011971,0.09529382245107357,0.0725787516416064
1184,0.0,0.08470782363522984,0.3511146036502767,0.09222135785358401,0.0922196618934121,0.07658657290103078
1185,1.0779693709526301,0.07886830173649523,0.3519,0.09201557149642182,0.09201408062526269,0.09504479122512764
1186,0.0,0.0734302415554889,0.3519,0.0906708304612153,0.09066951976936721,0.08197899934205886
1187,0.0,0.06836816481699133,0.3519,0.09241796302046142,0.0924168106408665,0.10703873916063171
1188,0.0,0.06365505357777072,0.3519,0.09231652466863315,0.09231551140253033,0.09218598949979002
